0,5.0154e-07,6.0611e-07,-1.9221e-07,0,0,0,1.3029e-07,-6.5139e-07,-3.3562e-07,1.6845e-06,0,0,0,5.1743e-08,-4.9317e-07,4.5442e-07,-1.5401e-07,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2.0055e-06,2.4236e-06,-7.6858e-07,0,0,0,5.2097e-07,-2.6047e-06,-1.342e-06,6.7358e-06,0,0,0,2.069e-07,-1.972e-06,1.8171e-06,-6.1583e-07,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4.5108e-06,5.4513e-06,-1.7287e-06,0,0,0,1.1718e-06,-5.8586e-06,-3.0186e-06,1.515e-05,0,0,0,4.6538e-07,-4.4356e-06,4.087e-06,-1.3851e-06,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8.0166e-06,9.688e-06,-3.0723e-06,0,0,0,2.0825e-06,-1.0412e-05,-5.3646e-06,2.6925e-05,0,0,0,8.2707e-07,-7.8829e-06,7.2634e-06,-2.4617e-06,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.2522e-05,1.5132e-05,-4.7988e-06,0,0,0,3.2528e-06,-1.6263e-05,-8.3793e-06,4.2056e-05,0,0,0,1.2919e-06,-1.2313e-05,1.1345e-05,-3.8451e-06,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.8025e-05,2.1783e-05,-6.908e-06,0,0,0,4.6825e-06,-2.3411e-05,-1.2062e-05,6.0541e-05,0,0,0,1.8597e-06,-1.7725e-05,1.6332e-05,-5.535e-06,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2.4526e-05,2.964e-05,-9.3994e-06,0,0,0,6.3713e-06,-3.1854e-05,-1.6412e-05,8.2376e-05,0,0,0,2.5304e-06,-2.4117e-05,2.2222e-05,-7.5313e-06,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3.2024e-05,3.87e-05,-1.2273e-05,0,0,0,8.3189e-06,-4.1591e-05,-2.143e-05,0.00010756,0,0,0,3.3038e-06,-3.1489e-05,2.9015e-05,-9.8335e-06,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4.0516e-05,4.8964e-05,-1.5527e-05,0,0,0,1.0525e-05,-5.2621e-05,-2.7113e-05,0.00013608,0,0,0,4.18e-06,-3.984e-05,3.671e-05,-1.2441e-05,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5.0003e-05,6.0429e-05,-1.9163e-05,0,0,0,1.299e-05,-6.4943e-05,-3.3461e-05,0.00016794,0,0,0,5.1588e-06,-4.9169e-05,4.5305e-05,-1.5355e-05,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6.0484e-05,7.3094e-05,-2.318e-05,0,0,0,1.5712e-05,-7.8555e-05,-4.0475e-05,0.00020315,0,0,0,6.2401e-06,-5.9475e-05,5.4801e-05,-1.8573e-05,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7.1957e-05,8.6959e-05,-2.7577e-05,0,0,0,1.8693e-05,-9.3455e-05,-4.8152e-05,0.00024168,0,0,0,7.4237e-06,-7.0756e-05,6.5196e-05,-2.2096e-05,0,0,0,0,0,0,0,0,0,0,0,0,0
