0,-2.1917e-07,-3.5799e-08,-1.7343e-07,0,0,0,9.8003e-07,1.2944e-06,6.9011e-07,-2.5173e-07,0,0,0,1.307e-06,-1.4483e-06,8.6746e-08,-5.8278e-07,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-8.7637e-07,-1.4315e-07,-6.9348e-07,0,0,0,3.9188e-06,5.176e-06,2.7595e-06,-1.0066e-06,0,0,0,5.2263e-06,-5.7914e-06,3.4687e-07,-2.3303e-06,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-1.9712e-06,-3.2197e-07,-1.5598e-06,0,0,0,8.8144e-06,1.1642e-05,6.2069e-06,-2.2641e-06,0,0,0,1.1755e-05,-1.3026e-05,7.8019e-07,-5.2415e-06,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-3.5032e-06,-5.722e-07,-2.7721e-06,0,0,0,1.5665e-05,2.069e-05,1.1031e-05,-4.0237e-06,0,0,0,2.0891e-05,-2.315e-05,1.3865e-06,-9.3151e-06,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-5.4719e-06,-8.9377e-07,-4.3299e-06,0,0,0,2.4468e-05,3.2317e-05,1.723e-05,-6.2849e-06,0,0,0,3.2632e-05,-3.616e-05,2.1657e-06,-1.455e-05,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-7.8768e-06,-1.2866e-06,-6.233e-06,0,0,0,3.5222e-05,4.6522e-05,2.4803e-05,-9.0472e-06,0,0,0,4.6974e-05,-5.2053e-05,3.1176e-06,-2.0945e-05,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-1.0718e-05,-1.7506e-06,-8.481e-06,0,0,0,4.7925e-05,6.33e-05,3.3748e-05,-1.231e-05,0,0,0,6.3915e-05,-7.0826e-05,4.242e-06,-2.8499e-05,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-1.3994e-05,-2.2858e-06,-1.1073e-05,0,0,0,6.2576e-05,8.265e-05,4.4064e-05,-1.6073e-05,0,0,0,8.3453e-05,-9.2477e-05,5.5388e-06,-3.7211e-05,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-1.7705e-05,-2.8919e-06,-1.401e-05,0,0,0,7.9171e-05,0.00010457,5.575e-05,-2.0336e-05,0,0,0,0.00010559,-0.000117,7.0076e-06,-4.7079e-05,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-2.1851e-05,-3.5691e-06,-1.7291e-05,0,0,0,9.7709e-05,0.00012905,6.8804e-05,-2.5098e-05,0,0,0,0.00013031,-0.0001444,8.6485e-06,-5.8103e-05,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-2.6431e-05,-4.3172e-06,-2.0915e-05,0,0,0,0.00011819,0.0001561,8.3225e-05,-3.0358e-05,0,0,0,0.00015762,-0.00017466,1.0461e-05,-7.0281e-05,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-3.1444e-05,-5.1361e-06,-2.4882e-05,0,0,0,0.00014061,0.00018571,9.9012e-05,-3.6116e-05,0,0,0,0.00018752,-0.0002078,1.2446e-05,-8.3612e-05,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-3.6891e-05,-6.0257e-06,-2.9192e-05,0,0,0,0.00016496,0.00021788,0.00011616,-4.2372e-05,0,0,0,0.00022,-0.00024379,1.4601e-05,-9.8095e-05,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-4.277e-05,-6.9861e-06,-3.3844e-05,0,0,0,0.00019125,0.00025261,0.00013468,-4.9125e-05,0,0,0,0.00025506,-0.00028264,1.6928e-05,-0.00011373,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-4.9082e-05,-8.0171e-06,-3.8839e-05,0,0,0,0.00021948,0.00028989,0.00015455,-5.6375e-05,0,0,0,0.0002927,-0.00032435,1.9427e-05,-0.00013051,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-5.5826e-05,-9.1186e-06,-4.4175e-05,0,0,0,0.00024963,0.00032971,0.00017579,-6.4121e-05,0,0,0,0.00033292,-0.00036892,2.2096e-05,-0.00014845,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-6.3001e-05,-1.0291e-05,-4.9853e-05,0,0,0,0.00028172,0.00037209,0.00019838,-7.2362e-05,0,0,0,0.00037571,-0.00041634,2.4936e-05,-0.00016752,0,0,0,0,0,0,0,0,0,0,0,0,0
