0,3.6254e-06,-1.1532e-05,1.5822e-05,0,0,0,-2.4069e-05,2.7845e-05,1.7847e-05,-5.0649e-06,0,0,0,-2.872e-05,-4.8201e-05,-5.1024e-05,-2.9569e-05,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.4469e-05,-4.6027e-05,6.3147e-05,0,0,0,-9.606e-05,0.00011113,7.1231e-05,-2.0214e-05,0,0,0,-0.00011462,-0.00019238,-0.00020364,-0.00011801,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3.2483e-05,-0.00010333,0.00014176,0,0,0,-0.00021565,0.00024949,0.00015991,-4.5381e-05,0,0,0,-0.00025733,-0.00043188,-0.00045717,-0.00026493,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5.7618e-05,-0.00018328,0.00025146,0,0,0,-0.00038252,0.00044254,0.00028365,-8.0497e-05,0,0,0,-0.00045645,-0.00076607,-0.00081093,-0.00046994,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8.9826e-05,-0.00028574,0.00039202,0,0,0,-0.00059635,0.00068992,0.00044221,-0.00012549,0,0,0,-0.0007116,-0.0011943,-0.0012642,-0.00073263,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.00012906,-0.00041054,0.00056325,0,0,0,-0.00085682,0.00099126,0.00063535,-0.00018031,0,0,0,-0.0010224,-0.0017159,-0.0018164,-0.0010526,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.00017527,-0.00055753,0.00076492,0,0,0,-0.0011636,0.0013462,0.00086284,-0.00024486,0,0,0,-0.0013885,-0.0023303,-0.0024668,-0.0014295,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.00022841,-0.00072656,0.00099682,0,0,0,-0.0015164,0.0017543,0.0011244,-0.0003191,0,0,0,-0.0018094,-0.0030368,-0.0032146,-0.0018629,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.00028842,-0.00091747,0.0012587,0,0,0,-0.0019148,0.0022153,0.0014199,-0.00040295,0,0,0,-0.0022849,-0.0038347,-0.0040593,-0.0023524,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.00035527,-0.0011301,0.0015505,0,0,0,-0.0023586,0.0027287,0.001749,-0.00049634,0,0,0,-0.0028144,-0.0047235,-0.0050001,-0.0028976,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.0004289,-0.0013643,0.0018718,0,0,0,-0.0028474,0.0032942,0.0021114,-0.0005992,0,0,0,-0.0033977,-0.0057025,-0.0060364,-0.0034981,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.00050926,-0.00162,0.0022225,0,0,0,-0.003381,0.0039114,0.0025071,-0.00071148,0,0,0,-0.0040343,-0.0067709,-0.0071675,-0.0041536,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.00059631,-0.0018969,0.0026024,0,0,0,-0.0039589,0.00458,0.0029356,-0.00083309,0,0,0,-0.0047239,-0.0079283,-0.0083926,-0.0048636,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.00069,-0.0021949,0.0030113,0,0,0,-0.0045808,0.0052996,0.0033968,-0.00096398,0,0,0,-0.0054661,-0.0091739,-0.0097112,-0.0056277,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.00079027,-0.0025139,0.0034489,0,0,0,-0.0052466,0.0060698,0.0038905,-0.0011041,0,0,0,-0.0062605,-0.010507,-0.011122,-0.0064455,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.00089708,-0.0028536,0.0039151,0,0,0,-0.0059557,0.0068902,0.0044163,-0.0012533,0,0,0,-0.0071067,-0.011927,-0.012626,-0.0073167,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.0010104,-0.0032141,0.0044096,0,0,0,-0.0067079,0.0077604,0.0049741,-0.0014116,0,0,0,-0.0080043,-0.013434,-0.01422,-0.0082409,0,0,0,0,0,0,0,0,0,0,0,0,0
