2.86102e-08,9.53674e-09,-1.57812e-08,2.86102e-08,9.05991e-08,-6.48339e-09,-1.68589e-08,-3.74826e-08,-6.10947e-09,1.43051e-08,-1.07011e-07,1.14441e-07,-3.79318e-08,-5.87837e-08,-5.89371e-08,6.19888e-08,1.43051e-08,-5.14757e-08,1.19209e-07,-1.20635e-08,1.90735e-08,0,0,0.007839,0,0,0,0,0,0,0
5.72204e-08,1.90735e-08,-3.15624e-08,5.72204e-08,1.81198e-07,-1.29668e-08,-3.37178e-08,-7.49652e-08,-1.22189e-08,2.86102e-08,-2.14022e-07,2.28882e-07,-7.58636e-08,-1.17567e-07,-1.17874e-07,1.23978e-07,2.86102e-08,-1.02951e-07,2.38418e-07,-2.4127e-08,3.8147e-08,0,0,0.015678,0,0,0,0,0,0,0
8.58306e-08,2.86102e-08,-4.73436e-08,8.58306e-08,2.71797e-07,-1.94502e-08,-5.05767e-08,-1.12448e-07,-1.83284e-08,4.29153e-08,-3.21033e-07,3.43323e-07,-1.13795e-07,-1.76351e-07,-1.76811e-07,1.85966e-07,4.29153e-08,-1.54427e-07,3.57627e-07,-3.61905e-08,5.72205e-08,0,0,0.023517,0,0,0,0,0,0,0
1.14441e-07,3.8147e-08,-6.31248e-08,1.14441e-07,3.62396e-07,-2.59336e-08,-6.74356e-08,-1.4993e-07,-2.44379e-08,5.72204e-08,-4.28044e-07,4.57764e-07,-1.51727e-07,-2.35135e-07,-2.35748e-07,2.47955e-07,5.72204e-08,-2.05903e-07,4.76836e-07,-4.8254e-08,7.6294e-08,0,0,0.031356,0,0,0,0,0,0,0
1.43051e-07,4.76837e-08,-7.8906e-08,1.43051e-07,4.52995e-07,-3.2417e-08,-8.42945e-08,-1.87413e-07,-3.05474e-08,7.15255e-08,-5.35055e-07,5.72205e-07,-1.89659e-07,-2.93919e-07,-2.94685e-07,3.09944e-07,7.15255e-08,-2.57379e-07,5.96045e-07,-6.03175e-08,9.53675e-08,0,0,0.039195,0,0,0,0,0,0,0
1.71661e-07,5.72204e-08,-9.46872e-08,1.71661e-07,5.43595e-07,-3.89003e-08,-1.01153e-07,-2.24896e-07,-3.66568e-08,8.58306e-08,-6.42066e-07,6.86646e-07,-2.27591e-07,-3.52702e-07,-3.53623e-07,3.71933e-07,8.58306e-08,-3.08854e-07,7.15254e-07,-7.2381e-08,1.14441e-07,0,0,0.047034,0,0,0,0,0,0,0
2.00271e-07,6.67572e-08,-1.10468e-07,2.00271e-07,6.34194e-07,-4.53837e-08,-1.18012e-07,-2.62378e-07,-4.27663e-08,1.00136e-07,-7.49077e-07,8.01087e-07,-2.65523e-07,-4.11486e-07,-4.1256e-07,4.33922e-07,1.00136e-07,-3.6033e-07,8.34463e-07,-8.44445e-08,1.33515e-07,0,0,0.054873,0,0,0,0,0,0,0
2.28882e-07,7.62939e-08,-1.2625e-07,2.28882e-07,7.24793e-07,-5.18671e-08,-1.34871e-07,-2.99861e-07,-4.88758e-08,1.14441e-07,-8.56088e-07,9.15528e-07,-3.03454e-07,-4.7027e-07,-4.71497e-07,4.9591e-07,1.14441e-07,-4.11806e-07,9.53672e-07,-9.6508e-08,1.52588e-07,0,0,0.062712,0,0,0,0,0,0,0
2.57492e-07,8.58307e-08,-1.42031e-07,2.57492e-07,8.15392e-07,-5.83505e-08,-1.5173e-07,-3.37343e-07,-5.49852e-08,1.28746e-07,-9.63099e-07,1.02997e-06,-3.41386e-07,-5.29053e-07,-5.30434e-07,5.57899e-07,1.28746e-07,-4.63281e-07,1.07288e-06,-1.08572e-07,1.71662e-07,0,0,0.070551,0,0,0,0,0,0,0
2.86102e-07,9.53674e-08,-1.57812e-07,2.86102e-07,9.05991e-07,-6.48339e-08,-1.68589e-07,-3.74826e-07,-6.10947e-08,1.43051e-07,-1.07011e-06,1.14441e-06,-3.79318e-07,-5.87837e-07,-5.89371e-07,6.19888e-07,1.43051e-07,-5.14757e-07,1.19209e-06,-1.20635e-07,1.90735e-07,0,0,0.07839,0,0,0,0,0,0,0
